[127.0.0.1]IdeaProjects
[127.0.0.1]InstallAnywhere
[127.0.0.1]JavaSnoop.properties
[127.0.0.1]Local Settings
[127.0.0.1]My Documents
[127.0.0.1]NTUSER.DAT
[127.0.0.1]NTUSER.DAT.LOG
[127.0.0.1]NetHood
[127.0.0.1]PrintHood
[127.0.0.1]PrivacIE
[127.0.0.1]Recent
[127.0.0.1]SendTo
[127.0.0.1]Start Menu
[127.0.0.1]StrutsConsole.cfg
[127.0.0.1]Templates
[127.0.0.1]default-soapui-workspace.xml
[127.0.0.1]gcviewer.properties
[127.0.0.1]hsperfdata_hutchuk
[127.0.0.1]mm.cfg
[127.0.0.1]mm_backup.cfg
[127.0.0.1]ntuser.ini
[127.0.0.1]ntuser.pol
[127.0.0.1]soapui-settings.xml
[127.0.0.1]studio-rcp-workspace
[127.0.0.1]tailcheck.txt
[127.0.0.1]test.h2.db
[127.0.0.1]workspace
2013-11-22 16:24:50,593 [ INFO] [] [ConsoleWindow] [localhost]Copy of ar.txt
[localhost]ar.txt displayed in window
2013-11-22 16:24:50,625 [ INFO] [] [ConsoleWindow] [127.0.0.1]Application Data
[127.0.0.1]Cookies
[127.0.0.1]Desktop
[127.0.0.1]Favorites
